year,month,day,date,high,low,temp,hum,elec
2016,4,1,2016 4 1,25.1,10.4,18.3125,70.625,395.252942
2016,4,2,2016 4 2,22.4,12.6,18.0625,79.5,381.944209
2016,4,3,2016 4 3,12,10.5,11.0875,79.125,447.022889
2016,4,4,2016 4 4,19,9.5,13.9375,62.5,409.442191
2016,4,5,2016 4 5,17.6,12.7,14.5,78.875,385.313053
2016,4,6,2016 4 6,11.1,9.5,10.3625,97.5,413.619456
2016,4,7,2016 4 7,20.1,9.3,14.45,91.5,374.45116
2016,4,8,2016 4 8,23.4,11.6,17.4875,84.5,370.076782
2016,4,9,2016 4 9,26,14.4,19.8625,78.125,359.835737
2016,4,10,2016 4 10,26.4,14.2,20.3125,68.375,370.039628
2016,4,11,2016 4 11,20.3,13.8,16.6,80.625,338.753207
2016,4,12,2016 4 12,24.1,12.6,18.65,77.875,351.804545
2016,4,13,2016 4 13,26.1,15.1,20.55,77.25,317.717922
2016,4,14,2016 4 14,27.9,15.5,21.75,71.625,333.698044
2016,4,15,2016 4 15,25.9,15.6,20.65,58.75,343.015955
2016,4,16,2016 4 16,17.5,12.3,15.3625,85.375,360.267013
2016,4,17,2016 4 17,15.2,8.9,12.2125,84.25,377.288283
2016,4,18,2016 4 18,22,9.8,15.6625,72.75,355.413036
2016,4,19,2016 4 19,24.5,12.6,18.65,64.875,326.022526
2016,4,20,2016 4 20,16,14.6,15.25,93.375,341.594621
2016,4,21,2016 4 21,23.4,14.5,18.2875,88.75,322.611744
2016,4,22,2016 4 22,26.2,15.6,20.95,81.75,341.501971
2016,4,23,2016 4 23,19.1,15.7,17.5,85.875,350.575178
2016,4,24,2016 4 24,20.9,14,17.575,78.25,347.092878
2016,4,25,2016 4 25,22,14.8,17.7375,75.375,358.968464
2016,4,26,2016 4 26,15.9,12.3,14.4125,92.625,365.66948
2016,4,27,2016 4 27,18.7,11.9,14.55,79.125,359.192088
2016,4,28,2016 4 28,23.1,10.3,17.05,77.875,343.684679
2016,4,29,2016 4 29,24.8,10.4,18.3125,73.625,367.57429
2016,4,30,2016 4 30,28.8,14,22.5125,66,373.677907
2016,5,1,2016 5 1,27.7,18.3,23.5125,71.5,372.749858
2016,5,2,2016 5 2,23.1,15.5,20.1375,92.125,384.797806
2016,5,3,2016 5 3,23.7,12.8,17.7,69,328.030998
2016,5,4,2016 5 4,28.4,12.5,21.7625,63.875,352.850609
2016,5,5,2016 5 5,27.9,20.2,24.225,74.375,364.070119
2016,5,6,2016 5 6,28.8,19.8,22.725,78.625,401.637516
2016,5,7,2016 5 7,18.5,16.7,17.875,60.875,386.598402
2016,5,8,2016 5 8,16.4,13.7,15.1375,71.75,393.65054
2016,5,9,2016 5 9,18.3,13.7,15.3625,88.75,358.384579
2016,5,10,2016 5 10,21.3,12.9,17.1125,73.625,371.293989
2016,5,11,2016 5 11,27.5,11.8,20.7625,74.125,351.800511
2016,5,12,2016 5 12,30.4,17.3,23.1375,61.5,348.677647
2016,5,13,2016 5 13,20.7,15.8,17.8,67.375,338.159695
2016,5,14,2016 5 14,26.9,15.4,19.875,79.875,348.999778
2016,5,15,2016 5 15,17.5,13.2,15.125,93.125,399.712069
2016,5,16,2016 5 16,25.6,10.4,18.0375,70.125,348.514258
2016,5,17,2016 5 17,26,12.6,19.7,60,362.5217
2016,5,18,2016 5 18,23.8,12.8,18.8375,63.625,353.953948
2016,5,19,2016 5 19,27.9,13.5,21.1375,66.25,341.449648
2016,5,20,2016 5 20,23,16.6,19.5625,82.75,382.873476
2016,5,21,2016 5 21,17.1,15.5,15.9625,94.125,397.02082
2016,5,22,2016 5 22,21.6,15.5,18.6875,77.375,358.151437
2016,5,23,2016 5 23,20.9,16.9,18.7,83.125,337.210066
2016,5,24,2016 5 24,26.8,16.4,21.325,72.125,362.933999
2016,5,25,2016 5 25,30.1,15.6,23.425,69,343.369041
2016,5,26,2016 5 26,28.3,18.8,23.725,63.125,347.572752
2016,5,27,2016 5 27,18.3,15.3,16.5875,96.25,424.023561
2016,5,28,2016 5 28,18.9,15.1,16.9125,96.25,371.654851
2016,5,29,2016 5 29,25.2,16.8,20.65,83.5,374.484644
2016,5,30,2016 5 30,28,16.4,22.5125,78.375,355.757943
2016,5,31,2016 5 31,29.1,20.4,23.85,86.375,390.405631
2016,6,1,2016 6 1,25,19.6,21.5125,86,388.804147
2016,6,2,2016 6 2,20.4,18.7,19.325,81,364.198698
2016,6,3,2016 6 3,20.5,17,18.7,93.25,384.457229
2016,6,4,2016 6 4,25.4,17.3,20.5625,81.125,409.250386
2016,6,5,2016 6 5,26.9,16.3,21.0875,83.875,408.730528
2016,6,6,2016 6 6,22.1,18.9,20.35,94,386.815276
2016,6,7,2016 6 7,25.9,19.5,22.2375,83.125,364.132674
2016,6,8,2016 6 8,26.4,19.9,22.4625,84.75,380.654949
2016,6,9,2016 6 9,25.7,17.9,21.8,86.75,387.16377
2016,6,10,2016 6 10,28,19.5,23.5625,86,416.785571
2016,6,11,2016 6 11,30.7,21.3,26.425,82.25,414.112045
2016,6,12,2016 6 12,29.4,22.8,24.9375,83,407.107466
2016,6,13,2016 6 13,30.9,20.4,25.8875,76.625,439.570098
2016,6,14,2016 6 14,32.6,22.4,27.65,72.5,473.152535
2016,6,15,2016 6 15,27.6,22.2,24.4875,72.5,413.326323
2016,6,16,2016 6 16,30.2,17.8,24.45,69.125,411.202116
2016,6,17,2016 6 17,32.8,20.1,26.875,61.125,467.078048
2016,6,18,2016 6 18,33.2,21.7,28.175,64.25,559.651507
2016,6,19,2016 6 19,32.8,23.9,27.6375,79.625,631.2218
2016,6,20,2016 6 20,31,21.5,26.425,81.875,537.066765
2016,6,21,2016 6 21,25.9,24.2,25.275,99,545.63145
2016,6,22,2016 6 22,32.6,25.1,28.6875,87.875,717.587884
2016,6,23,2016 6 23,34,26.3,29.625,84.5,825.234995
2016,6,24,2016 6 24,24.6,22.5,23.45,93.625,536.442253
2016,6,25,2016 6 25,23.7,20.7,22.1875,87,416.195601
2016,6,26,2016 6 26,28.1,18.4,23.5625,83.875,444.605904
2016,6,27,2016 6 27,21.6,18.5,19.675,92.875,423.35644
2016,6,28,2016 6 28,24.9,18.5,21.6625,93.375,394.887134
2016,6,29,2016 6 29,30.5,21.1,25.9125,83.875,470.325376
2016,6,30,2016 6 30,31,24.5,27.8,86.625,576.083242
2016,7,1,2016 7 1,24.3,22.6,23.45,96.25,467.680948
2016,7,2,2016 7 2,26.2,21.3,23.575,91.5,465.107369
2016,7,3,2016 7 3,29.2,23.2,25.8625,86.75,498.394301
2016,7,4,2016 7 4,23.5,21.4,22.4125,94.125,463.256405
2016,7,5,2016 7 5,27,20.9,23.825,87,438.547285
2016,7,6,2016 7 6,28.8,22.5,25.3625,89.625,433.592854
2016,7,7,2016 7 7,28,24.1,25.7875,92.125,510.380778
2016,7,8,2016 7 8,31.3,23.9,27.6625,85,618.831513
2016,7,9,2016 7 9,30.4,24.1,27.2,84.75,686.699941
2016,7,10,2016 7 10,28.2,24.7,26.15,87.5,629.474648
2016,7,11,2016 7 11,29.5,24.7,26.425,88.875,640.836368
2016,7,12,2016 7 12,31.3,24.7,28.0875,84.625,788.277995
2016,7,13,2016 7 13,27.5,25.6,26.7,90.125,664.646685
2016,7,14,2016 7 14,31.2,24.9,27.4625,89.875,792.771927
2016,7,15,2016 7 15,29.2,22.1,24.8,91.625,619.831031
2016,7,16,2016 7 16,27.3,21.2,24.257143,85.714286,527.626779
2016,7,17,2016 7 17,31.3,22.4,27.4,83.375,699.357701
2016,7,18,2016 7 18,30.2,25.4,27.025,90.375,790.854108
2016,7,19,2016 7 19,29.6,25.2,27.4375,89.75,732.760851
2016,7,20,2016 7 20,32.8,25.6,29.1875,79,793.463658
2016,7,21,2016 7 21,33,23.9,28.9375,82.625,927.518245
2016,7,22,2016 7 22,35,27.7,31.0875,77.5,1265.892455
2016,7,23,2016 7 23,35.2,27,31.4875,77.25,1448.553411
2016,7,24,2016 7 24,36.4,28.2,32.05,74.5,1714.904027
2016,7,25,2016 7 25,37,27.8,32.25,74.5,1801.240359
2016,7,26,2016 7 26,36.5,28.5,32.575,76.625,1899.175041
2016,7,27,2016 7 27,34.9,25.2,30.5625,80,1726.154973
2016,7,28,2016 7 28,36,28.3,31.9875,74,1940.363167
2016,7,29,2016 7 29,37,28.6,32.525,75.5,2035.097195
2016,7,30,2016 7 30,38.1,28.4,32.2375,73.5,2029.09555
2016,7,31,2016 7 31,36.1,27.1,31.2875,76.75,2025.533306
2016,8,1,2016 8 1,34.5,26.8,30.6,76,1727.327441
2016,8,2,2016 8 2,35,26.8,30.1625,77.875,1619.487832
2016,8,3,2016 8 3,28.4,24.6,26.45,87.375,1015.278903
2016,8,4,2016 8 4,29.7,24.4,26.05,91.375,846.72987
2016,8,5,2016 8 5,30.3,24.5,26.9875,88.75,876.696245
2016,8,6,2016 8 6,31,24.7,27.425,86.875,922.060454
2016,8,7,2016 8 7,31.5,25.4,27.25,90.125,850.48958
2016,8,8,2016 8 8,31.6,25.4,28.5875,84.25,881.12927
2016,8,9,2016 8 9,32.6,25.8,28.775,81.75,956.108258
2016,8,10,2016 8 10,31.3,26.1,28.3875,88.25,949.111277
2016,8,11,2016 8 11,34.3,27.2,30.3625,83.875,1245.635234
2016,8,12,2016 8 12,34.2,25.6,30.1375,82.875,1487.327935
2016,8,13,2016 8 13,35.3,27.4,31.1,81.5,1646.319761
2016,8,14,2016 8 14,35.2,27.5,31.0375,78.25,1722.889905
2016,8,15,2016 8 15,34.4,26.3,30.1125,78.625,1611.389526
2016,8,16,2016 8 16,34.2,26.5,29.85,80.375,1565.079346
2016,8,17,2016 8 17,33.8,25.9,29.6,78.875,1535.412863
2016,8,18,2016 8 18,34.9,25,29.8875,77.375,1510.191842
2016,8,19,2016 8 19,36.5,27.3,31.575,78,1702.542849
2016,8,20,2016 8 20,29.3,25.9,27.1,91.25,1079.966553
2016,8,21,2016 8 21,30.4,26,27.7,85,863.539267
2016,8,22,2016 8 22,31.8,26.4,28.525,87.5,862.027426
2016,8,23,2016 8 23,31.8,26.2,28.4625,84.125,981.365363
2016,8,24,2016 8 24,33.6,24.4,28.4625,74,975.079986
2016,8,25,2016 8 25,34.5,23.2,28.5125,70.75,1009.699607
2016,8,26,2016 8 26,24.1,20.5,22.425,73.625,574.186043
2016,8,27,2016 8 27,27.8,19.2,23.1375,63.875,452.703566
2016,8,28,2016 8 28,29.9,16.1,23.3125,68.5,422.867588
2016,8,29,2016 8 29,29.9,18.1,23.7125,62.5,454.537332
2016,8,30,2016 8 30,29.3,16.9,23.325,71.5,452.536551
2016,8,31,2016 8 31,30.4,18.6,24.525,68.75,446.206521
2015,2,1,2015 2 1,1.9,-0.4,0.7875,75,612.896364
2015,2,2,2015 2 2,6.2,-3.9,1.7625,77.25,471.977703
2015,2,3,2015 2 3,7.8,2,4.2375,72.75,468.818233
2015,2,4,2015 2 4,8.5,-1.2,3.0375,65.875,406.796248
2015,2,5,2015 2 5,7.9,-3.6,1.8625,55.375,428.10299
2015,2,6,2015 2 6,10,-2.1,3.1125,58,393.119938
2015,2,7,2015 2 7,8.7,-1.9,4.5875,63.125,442.208421
2015,2,8,2015 2 8,3.8,-2.8,0,49,420.657422
2015,2,9,2015 2 9,6.4,-5.6,0.1625,49.75,404.076598
2015,2,10,2015 2 10,11.5,-2.8,4.35,52.875,382.646702
2015,2,11,2015 2 11,14.7,1.7,7.3875,55.25,414.606316
2015,2,12,2015 2 12,13.4,-2.2,5.5375,58.625,410.391996
2015,2,13,2015 2 13,15.4,0.7,7.05,61.625,359.880317
2015,2,14,2015 2 14,18.6,2.8,11.725,59.875,321.015736
2015,2,15,2015 2 15,12.6,10.3,11.35,95.75,365.496883
2015,2,16,2015 2 16,12.9,4.5,8.8625,90,358.854724
2015,2,17,2015 2 17,15.4,0.9,7.625,71.875,405.861215
2015,2,18,2015 2 18,9.1,2.2,5.4,69,541.090249
2015,2,19,2015 2 19,10.9,0.2,5.825,66,407.26726
2015,2,20,2015 2 20,6.1,4.2,5.25,96.625,446.956246
2015,2,21,2015 2 21,5.8,1.9,4.2125,91.875,442.731652
2015,2,22,2015 2 22,7,-0.9,3.825,93.125,482.15971
2015,2,23,2015 2 23,10.2,2.6,6.6,81.5,408.156391
2015,2,24,2015 2 24,13.1,2.3,7.85,83.125,370.230427
2015,2,25,2015 2 25,11.8,7.6,9.05,86.625,387.162236
2015,2,26,2015 2 26,11.6,5.5,8.7625,58.75,348.977215
2015,2,27,2015 2 27,6.8,1.9,4.9875,73.125,413.414223
2015,2,28,2015 2 28,2.3,0.1,1.1625,91.625,418.113668
2015,3,1,2015 3 1,11.1,-0.2,4.725,78.625,337.74111
2015,3,2,2015 3 2,10.9,2.6,7.1625,75.875,370.034136
2015,3,3,2015 3 3,10.9,5.2,8.4,54.5,360.826962
2015,3,4,2015 3 4,4.8,0.3,2.35,52,383.811591
2015,3,5,2015 3 5,5,1.1,3.0875,61.625,443.441316
2015,3,6,2015 3 6,7.1,-0.3,3.9125,76,366.101431
2015,3,7,2015 3 7,10.6,0.2,5.775,79.5,392.61773
2015,3,8,2015 3 8,11.8,2.7,7.0625,81.25,364.334352
2015,3,9,2015 3 9,11.9,2.7,6.2,79.5,350.647684
2015,3,10,2015 3 10,7.1,-0.2,3.3125,51.625,352.391782
2015,3,11,2015 3 11,12.5,-1.1,6.0125,60.25,350.170025
2015,3,12,2015 3 12,17.4,1.9,9.875,69.125,350.944935
2015,3,13,2015 3 13,18,5.8,11.6625,78.125,338.457195
2015,3,14,2015 3 14,12.3,6.4,9.1375,75.125,331.626903
2015,3,15,2015 3 15,13.8,4.3,9.8625,88.375,322.731442
2015,3,16,2015 3 16,15.5,10.6,12.275,89.75,302.084615
2015,3,17,2015 3 17,13.5,10.1,12.1,98.875,320.217882
2015,3,18,2015 3 18,10.5,8,9.2625,96.25,329.446839
2015,3,19,2015 3 19,12.9,7.6,10.325,89.375,305.921029
2015,3,20,2015 3 20,17.2,7.6,12.4875,81.5,287.698334
2015,3,21,2015 3 21,20.1,8.5,14.25,81.875,325.40108
2015,3,22,2015 3 22,21.4,8.4,14.6875,74.25,307.874837
2015,3,23,2015 3 23,14.1,7.9,10.525,74.875,287.773637
2015,3,24,2015 3 24,16.5,6.1,10.7125,66.375,294.842275
2015,3,25,2015 3 25,17.7,7.8,12.114286,56.428571,281.066694
2015,3,26,2015 3 26,14.8,8.4,11.375,70.75,282.512153
2015,3,27,2015 3 27,17.3,10.3,12.9,82.25,292.420423
2015,3,28,2015 3 28,20.5,10.9,14.875,81.25,301.584159
2015,3,29,2015 3 29,22.4,11.9,16.125,85,286.087156
2015,3,30,2015 3 30,22.9,14.2,18.15,84.5,280.353349
2015,3,31,2015 3 31,28.3,17,22.814286,81.857143,284.522928
2015,4,1,2015 4 1,20.5,14,16.05,93.625,266.212691
2015,4,2,2015 4 2,15.5,9.8,11.675,89.75,293.3316
2015,4,3,2015 4 3,11.9,7,10.2375,85.625,275.265093
2015,4,4,2015 4 4,10.7,8.7,9.825,92.875,290.093691
2015,4,5,2015 4 5,11.3,10.4,10.9375,95.625,305.108992
2015,4,6,2015 4 6,13,7.5,10.2875,87.25,315.186787
2015,4,7,2015 4 7,7.3,3.9,5.6375,78.25,293.221639
2015,4,8,2015 4 8,11.8,0,6.2375,80.125,282.251619
2015,4,9,2015 4 9,15.4,2.7,9.8625,73.875,290.295143
2015,4,10,2015 4 10,18.4,6.1,12.2,72.5,259.178341
2015,4,11,2015 4 11,20.5,7.3,14.525,67.25,294.320664
2015,4,12,2015 4 12,18.3,9.5,13.0375,69.5,290.909329
2015,4,13,2015 4 13,10.3,5.4,7.775,74.375,275.336047
2015,4,14,2015 4 14,19.4,4.6,11.7875,68.75,260.415451
2015,4,15,2015 4 15,22.1,10.5,16.525,64.375,277.097884
2015,4,16,2015 4 16,22.1,12.5,16.8375,70.875,284.038002
2015,4,17,2015 4 17,23,13.3,17.9875,67.375,292.343741
2015,4,18,2015 4 18,23.8,14.3,19.275,81.375,287.653929
2015,4,19,2015 4 19,18,11.1,14.725,97.25,295.993322
2015,4,20,2015 4 20,17.9,9.9,13.45,73.75,263.52504
2015,4,21,2015 4 21,19.2,5,12.975,71.5,268.256347
2015,4,22,2015 4 22,24.6,9.7,17.9375,70.375,257.016859
2015,4,23,2015 4 23,27.4,13.4,20.35,63.75,267.292475
2015,4,24,2015 4 24,27.5,15.1,21.3,62.625,244.472286
2015,4,25,2015 4 25,27.1,14.2,21.2875,71.375,266.530517
2015,4,26,2015 4 26,28,12.6,20.6,62.625,276.175778
2015,4,27,2015 4 27,27.1,14.6,21.0625,69,281.850714
2015,4,28,2015 4 28,29.1,14.6,21.275,83.875,250.915137
2015,4,29,2015 4 29,23,15.5,18.6,83.875,267.658116
2015,4,30,2015 4 30,26.2,13.1,19.925,78.25,274.529574
2015,5,1,2015 5 1,28.6,14.3,22.2,73.625,276.209584
2015,5,2,2015 5 2,20.7,14.9,18.25,90.125,298.407685
2015,5,3,2015 5 3,25.1,14.5,19.5625,86.125,274.787445
2015,5,4,2015 5 4,20.6,14.2,18.2625,75.125,278.880108
2015,5,5,2015 5 5,24.5,11,18.6375,74,275.486547
2015,5,6,2015 5 6,24.7,17.4,20.1125,79.25,250.954645
2015,5,7,2015 5 7,27.1,15.9,21.575,83.375,281.851056
2015,5,8,2015 5 8,22.4,18,20.05,89.875,264.112212
2015,5,9,2015 5 9,23.9,16.7,19.4625,85.625,284.857751
2015,5,10,2015 5 10,25.2,14.8,20.275,83.75,251.884086
2015,5,11,2015 5 11,18.9,13.1,15.5125,89.375,253.258427
2015,5,12,2015 5 12,25.9,11,19.0375,64,272.942739
2015,5,13,2015 5 13,28.7,15.3,22.9125,68,239.04842
2015,5,14,2015 5 14,31.2,20.6,26.3125,76.875,288.442964
2015,5,15,2015 5 15,23.3,17.2,21.114286,90,290.870729
2015,5,16,2015 5 16,25.3,15,20.325,74,277.66314
2015,5,17,2015 5 17,27,17.4,21.9125,77,277.40353
2015,5,18,2015 5 18,26.7,18.6,22.4625,87.75,258.588037
2015,5,19,2015 5 19,30.9,17.1,24.8125,71.125,278.593772
2015,5,20,2015 5 20,26.4,16.2,21.425,52.125,281.46681
2015,5,21,2015 5 21,26.8,12,20.2375,53.75,265.531301
2015,5,22,2015 5 22,23.2,14.5,19.275,67.625,268.982212
2015,5,23,2015 5 23,25.2,14.2,20.1875,66,269.310272
2015,5,24,2015 5 24,27.6,16,22.3875,63.125,291.186
2015,5,25,2015 5 25,29.5,16.6,23.25,59.5,261.367932
2015,5,26,2015 5 26,23,19.7,20.9625,79.625,287.075176
2015,5,27,2015 5 27,19.9,17.9,18.875,89.375,282.12787
2015,5,28,2015 5 28,22.6,18.1,20.375,88.375,270.820402
2015,5,29,2015 5 29,21,20.4,20.7375,93.25,288.929762
2015,5,30,2015 5 30,27.8,20.3,23.4,79.625,290.73043
2015,5,31,2015 5 31,29.6,18.4,23.8625,67.5,293.21255
2015,6,1,2015 6 1,32.1,18.1,26.025,65.125,311.93622
2015,6,2,2015 6 2,23.4,22,22.625,89.75,291.955291
2015,6,3,2015 6 3,25.2,16.5,21.875,72.375,263.396308
2015,6,4,2015 6 4,24.6,13.8,18.975,64.25,272.337788
2015,6,5,2015 6 5,31.7,13,23.05,65.375,261.921133
2015,6,6,2015 6 6,33,19.4,26.4625,55.625,293.413906
2015,6,7,2015 6 7,30.3,22.1,25.3875,60.125,322.075829
2015,6,8,2015 6 8,31.2,21,26.4,57.625,309.513575
2015,6,9,2015 6 9,29.8,22.8,25.7,67.5,296.338652
2015,6,10,2015 6 10,31.3,19.9,26.1375,68,335.527054
2015,6,11,2015 6 11,32.8,23.7,28.3375,42,323.461395
2015,6,12,2015 6 12,34.5,20.3,28.075,43.25,348.273969
2015,6,13,2015 6 13,35.3,24.3,29.7375,44.75,428.111363
2015,6,14,2015 6 14,33.8,22.9,28.4125,47.375,501.911919
2015,6,15,2015 6 15,29.9,22.3,25.2625,73,397.78011
2015,6,16,2015 6 16,20.7,19.9,20.2625,93,318.804666
2015,6,17,2015 6 17,22.9,19.5,21.125,86,281.400502
2015,6,18,2015 6 18,26.6,17.5,22.3125,79.5,281.057293
2015,6,19,2015 6 19,29.9,19.1,24.75,73.375,329.134031
2015,6,20,2015 6 20,28,22.5,24.8375,76.125,350.750155
2015,6,21,2015 6 21,28,21.6,24.125,69,306.505618
2015,6,22,2015 6 22,28.5,20.2,24.7875,75,351.382495
2015,6,23,2015 6 23,27.5,21.6,24.5125,80.25,314.795133
2015,6,24,2015 6 24,22.7,22.2,22.5375,93.375,318.545
2015,6,25,2015 6 25,23.1,21.5,22.1125,94,299.524127
2015,6,26,2015 6 26,26.7,21.3,23.825,85.625,297.69797
2015,6,27,2015 6 27,22.4,21.3,21.7875,93.625,337.027821
2015,6,28,2015 6 28,22.3,21.2,21.5375,93.625,304.645523
2015,6,29,2015 6 29,28.2,21.3,23.9875,93.5,321.221052
2015,6,30,2015 6 30,22.1,20.3,21.375,93,301.119083
2015,7,1,2015 7 1,28,20.4,24.125,84,298.231488
2015,7,2,2015 7 2,30.6,21.7,26.15,79.75,378.130312
2015,7,3,2015 7 3,29.9,23.5,26.425,79.25,375.658188
2015,7,4,2015 7 4,28.5,22.7,25.425,69,338.905169
2015,7,5,2015 7 5,28.1,20.5,24.3125,70,319.619833
2015,7,6,2015 7 6,21.5,18,20.1625,77,296.845625
2015,7,7,2015 7 7,25.8,17.8,22,76.75,312.519977
2015,7,8,2015 7 8,28.9,20,24.2875,74.875,327.10058
2015,7,9,2015 7 9,24,20.5,22.2125,90,306.900856
2015,7,10,2015 7 10,29.6,22.7,25.9875,84.625,369.944374
2015,7,11,2015 7 11,29.8,24.3,27.025,77.5,369.196838
2015,7,12,2015 7 12,32.7,24,28.25,72.375,461.195045
2015,7,13,2015 7 13,34.8,24.8,29.6625,72.875,641.12226
2015,7,14,2015 7 14,34.5,26.4,30.225,70.75,790.958156
2015,7,15,2015 7 15,32.6,25.2,28.275,79.25,770.650527
2015,7,16,2015 7 16,26.2,21.9,24.15,91.875,460.481659
2015,7,17,2015 7 17,25.4,21.8,23.6125,85.875,319.343377
2015,7,18,2015 7 18,23.3,21.8,22.5625,93.5,336.19465
2015,7,19,2015 7 19,27.1,22.3,24.275,89.5,355.904009
2015,7,20,2015 7 20,27.7,22.6,24.975,86.625,356.920817
2015,7,21,2015 7 21,30.4,23.2,26.7875,85.5,449.78521
2015,7,22,2015 7 22,30.4,24.3,27.5625,84.625,570.789959
2015,7,23,2015 7 23,27.1,24.6,25.7625,91.875,481.203331
2015,7,24,2015 7 24,27.3,23.9,25.0625,91,424.204912
2015,7,25,2015 7 25,31.6,22.7,27.3875,82.375,556.254929
2015,7,26,2015 7 26,32.9,24.7,28.35,83.25,628.784054
2015,7,27,2015 7 27,33.8,26.6,29.8125,79.5,802.908643
2015,7,28,2015 7 28,34.2,27.2,30.5375,74.75,893.645811
2015,7,29,2015 7 29,34.3,26.2,30.45,72.25,955.548976
2015,7,30,2015 7 30,33.9,26.4,30.0125,73.375,957.493558
2015,7,31,2015 7 31,32.8,23.6,29.1875,74.625,890.204723
2015,8,1,2015 8 1,32.9,23.7,29.05,80.125,1055.670268
2015,8,2,2015 8 2,34.4,26.5,30.55,72,1096.173823
2015,8,3,2015 8 3,34.4,27,30.6625,71.5,1153.414772
2015,8,4,2015 8 4,34.5,27,30.625,73.125,1209.983695
2015,8,5,2015 8 5,34.6,23.9,28.5375,80.5,1100.878969
2015,8,6,2015 8 6,30.1,23.6,26.9,80.75,713.041612
2015,8,7,2015 8 7,31.8,24.9,28.1875,83.125,776.377997
2015,8,8,2015 8 8,32.5,24.9,28.175,80,743.625227
2015,8,9,2015 8 9,28.3,25,26.5875,87.25,557.180819
2015,8,10,2015 8 10,25.2,22.5,23.7375,93.125,397.961862
2015,8,11,2015 8 11,29.6,22.9,25.875,80.875,405.3043
2015,8,12,2015 8 12,31.2,22.5,26.0125,84.25,467.157906
2015,8,13,2015 8 13,31.5,23.2,26.3875,82.125,519.453898
2015,8,14,2015 8 14,30.9,21.6,26.6375,77.625,561.845599
2015,8,15,2015 8 15,29.4,24.2,26.2625,81.625,514.72076
2015,8,16,2015 8 16,30.7,23.9,26.85,79.625,545.264319
2015,8,17,2015 8 17,30.3,21.4,26,79.375,484.608212
2015,8,18,2015 8 18,27.7,23.8,25.5125,82.375,438.044951
2015,8,19,2015 8 19,25.3,20.9,23.075,91.5,372.85197
2015,8,20,2015 8 20,26.5,21.9,23.7625,91.25,339.672954
2015,8,21,2015 8 21,29.4,23.1,25.625,86.5,378.957096
2015,8,22,2015 8 22,30,22.1,25.6875,82.875,430.985025
2015,8,23,2015 8 23,29,21.3,25.15,81.625,464.454278
2015,8,24,2015 8 24,27.6,22.8,24.571429,82.571429,387.060134
2015,8,25,2015 8 25,28.2,20.3,24.125,80.375,358.786642
2015,8,26,2015 8 26,28.8,21.6,24.8375,79.25,378.334462
2015,8,27,2015 8 27,29,20.9,25.0375,78.625,410.269702
2015,8,28,2015 8 28,30.3,20.1,25.0125,79.875,428.722239
2015,8,29,2015 8 29,30.7,21.2,25.4125,76.375,407.028982
2015,8,30,2015 8 30,30.3,21.1,25.3875,75.5,471.25203
2015,8,31,2015 8 31,30.7,20.6,24.975,81,454.274409
2015,9,1,2015 9 1,29,21.3,24.55,75.25,411.421473
2015,9,2,2015 9 2,26.8,18.9,22.625,78.625,353.960379
2015,9,3,2015 9 3,28.7,19.2,24.1625,77.625,404.983362
2015,9,4,2015 9 4,28.6,21,24.3125,86,412.715419
2015,9,5,2015 9 5,25.3,20.7,22.525,87.875,337.016012
2015,9,6,2015 9 6,26.8,19.2,23,84.5,318.644742
2015,9,7,2015 9 7,27.8,18.9,23.4875,77.625,341.980693
2015,9,8,2015 9 8,28.6,19.5,23.575,75.25,344.701128
2015,9,9,2015 9 9,27.4,18.3,22.925,74.375,299.646189
2015,9,10,2015 9 10,27.6,18.2,22.7,75.375,334.972925
2015,9,11,2015 9 11,24.6,18.6,21.6875,82,312.644071
2015,9,12,2015 9 12,26,14.3,20.225,65.25,285.310355
2015,9,13,2015 9 13,23.9,11.8,17.9875,69.25,279.652875
2015,9,14,2015 9 14,26.9,14.5,20.425,70.625,289.408854
2015,9,15,2015 9 15,25.2,18,21.35,80.625,290.615269
2015,9,16,2015 9 16,27.8,17.3,21.45,76.75,305.954306
2015,9,17,2015 9 17,25.4,17.4,20.9875,78.75,299.468273
2015,9,18,2015 9 18,27.2,16.1,22.1375,72.875,286.466302
2015,9,19,2015 9 19,27.9,19.7,23.3,69.875,302.950939
2015,9,20,2015 9 20,28.8,19.1,23.075,71.5,316.878783
2015,9,21,2015 9 21,28.4,16.2,22.3375,71.5,318.242956
2015,9,22,2015 9 22,26.1,18.9,22.0125,85.75,313.776751
2015,9,23,2015 9 23,25.8,19.2,21.8375,84.875,300.353718
2015,9,24,2015 9 24,25.7,18.8,21.2125,86.5,295.429965
2015,9,25,2015 9 25,27.1,19.3,22.6,80,290.330263
2015,9,26,2015 9 26,27.5,19.4,22.625,82.75,287.641202
2015,9,27,2015 9 27,27.8,18.3,22.2,72.875,323.514711
2015,9,28,2015 9 28,28.2,17.2,22.125,72.5,295.134693
2015,9,29,2015 9 29,25.9,19,21.6125,79.875,294.050922
2015,9,30,2015 9 30,21,19,20.025,97.75,302.747744
2015,10,1,2015 10 1,22.8,11.8,19.175,65,318.745847
2015,10,2,2015 10 2,24.7,9.8,17.2,65.875,290.620578
2015,10,3,2015 10 3,26.8,14.4,20.4,63,309.855766
2015,10,4,2015 10 4,22,17.4,19.9,83.125,307.403949
2015,10,5,2015 10 5,26.8,17.3,21.25,78.25,283.093086
